Iteration,Family,Phase,Upper Vars,Lower Vars,Val Poisson Dev,Val RMSE,AIC,BIC,AADT elasticity min,AADT elasticity p10,AADT elasticity median,AADT elasticity p90,AADT elasticity share positive,Monotonic AADT OK
553,poisson,random,"AVESNOW_Z, EXPOSE_Z, HISNOW, MIMEDSH_Z, SINGLE_Z, TANGENT_Z, URB",LANES_Z,707.9681167065025,17.009614835952192,1867.5108499652697,1898.5703047042755,0.8370994000136647,0.8370994000136647,0.8370994000136647,0.8457993403590345,1.0,yes
487,poisson,random,"GBRPM_Z, GRADEBR_Z, INTPM_Z, PEAKHR_Z, SPEED_Z, TRAIN_Z, URB","MIMEDSH_Z, PEAKHR_Z",708.4405562135968,16.97680502584102,1860.4685439511272,1894.6339441640337,0.6403288528740496,0.6980578719706805,0.8357502632217159,0.871551206166602,1.0,yes
528,nb,random,"CPM_Z, HISNOW, MINRAD_Z, PEAKHR_Z, SINGLE_Z, SPEED_Z","CURVES_Z, MIMEDSH_Z, PEAKHR_Z, WIDTH_Z",708.5192885469853,17.03350412471939,1148.0588271130944,1188.4361182738019,0.6326072741775097,0.6848932035216263,0.797933380079391,0.8328184759055196,1.0,yes
599,nb,random,"AVESNOW_Z, FRICTION_Z, GBRPM_Z, MINRAD_Z, PEAKHR_Z, SINGLE_Z, WIDTH_Z","ACCESS_Z, AVEPRE_Z, LANES_Z",708.6895890430249,18.05337944280261,1162.9238411862827,1203.3011323469902,0.813482929298907,0.8308236754539796,0.8356552957374338,0.8549578743735577,1.0,yes
56,poisson,random,"AVESNOW_Z, FC_Z, GRADEBR_Z, LANES_Z, LOWPRE, MIMEDSH_Z, MXGRADE_Z, MXGRDIFF_Z","CURVES_Z, MEDWIDTH_Z, URB",708.7428562488849,17.255052043958727,1757.1495503128144,1797.526841473522,0.8526451083638117,0.8616509812179043,0.870843355468153,0.8782368117681132,1.0,yes
594,nb,random,"CPM_Z, LANES_Z, MIGRADE_Z, MIMEDSH_Z, TRAIN_Z, URB","FRICTION_Z, MXMEDSH_Z",708.9550842610287,16.78663475933373,1136.8225714113987,1170.9879716243051,0.8782799798277642,0.8817496096083908,0.8895308713758212,0.9404859331771261,1.0,yes
253,nb,random,"DOUBLE_Z, EXPOSE_Z, MEDWIDTH_Z, MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z, PEAKHR_Z, SLOPE_Z, TRAIN_Z",SLOPE_Z,709.531610860963,16.491583075821453,1133.9756747372967,1174.3529658980042,0.7229752155442322,0.7229752155442322,0.7229752155442322,0.8257610331467249,1.0,yes
445,poisson,random,"EXPOSE_Z, LNAADT_Z","AVEPRE_Z, MIMEDSH_Z, MINRAD_Z, SPEED_Z",710.0555176093186,17.394359867088724,1854.5667284434576,1879.4142922346623,-0.12767043114731508,-0.10871454530432953,-0.09661141512094477,-0.07090380687727575,0.0,no
207,poisson,random,"AVEPRE_Z, CPM_Z, CURVES_Z, FC_Z, FRICTION_Z, LANES_Z, LOWPRE, MXGRADE_Z, MXGRDIFF_Z","ACCESS_Z, FRICTION_Z, HISNOW, SLOPE_Z",710.469976229764,17.854547122510127,1799.5232149364265,1846.1123970449353,0.7192847618450279,0.772239008556814,0.8446499292498247,0.8991517155815928,1.0,yes
572,poisson,random,"INTPM_Z, LOWPRE, SLOPE_Z, TANGENT_Z","AVESNOW_Z, HISNOW",710.4935490212388,18.242109736871225,1892.2120965474433,1917.059660338648,0.7935014741617447,0.7935014741617447,0.798865210711939,0.8066481437061039,1.0,yes
420,poisson,random,"DOUBLE_Z, EXPOSE_Z, LANES_Z, MEDWIDTH_Z, MIMEDSH_Z, MXGRDIFF_Z, MXMEDSH_Z, WIDTH_Z","AVEPRE_Z, FRICTION_Z, MIMEDSH_Z, PEAKHR_Z",710.7648981317182,17.84466969443133,1637.9840572676649,1681.467293902273,0.17572448846143668,0.8233530962552844,0.8509044090680223,1.2500029243883237,1.0,yes
71,poisson,random,"FC_Z, GBRPM_Z, HISNOW, INTECHAG_Z, MINRAD_Z, MXGRADE_Z, MXGRDIFF_Z, TANGENT_Z, TRAIN_Z","HISNOW, MIMEDSH_Z, MXMEDSH_Z",711.7523910193279,16.285677904858417,1708.871715331719,1752.3549519663272,0.6732815116912657,0.6761236662458531,0.8280201976015722,0.8454004123023026,1.0,yes
234,nb,random,"ACCESS_Z, AVEPRE_Z, AVESNOW_Z, FRICTION_Z, INTECHAG_Z, INTPM_Z, LNAADT_Z, MEDWIDTH_Z, MINRAD_Z, WIDTH_Z",LANES_Z,712.4340374782703,18.726737055644218,1162.9300485657368,1206.413285200345,-0.0976667507096136,-0.0916719110981732,-0.08053863753406962,-0.08053863753406962,0.0,no
88,nb,random,"ACCESS_Z, CURVES_Z, INTPM_Z, LANES_Z, MEDWIDTH_Z, SPEED_Z, WIDTH_Z","MIMEDSH_Z, SPEED_Z, URB",712.4502842969371,17.243708878800827,1153.0058697458107,1193.3831609065182,0.7836003545894857,0.8269931154579869,0.8947681293173269,0.9164645097515774,1.0,yes
49,poisson,random,"AVESNOW_Z, GBRPM_Z, INTPM_Z, LANES_Z, MIGRADE_Z, MIMEDSH_Z, SINGLE_Z, SPEED_Z",ACCESS_Z,713.5219708045255,16.52400653936544,1857.7124942142223,1891.8778944271287,0.7047666795471226,0.7435422298337606,0.7435422298337606,0.7435422298337606,1.0,yes
52,poisson,random,"ACCESS_Z, AVEPRE_Z, CPM_Z, CURVES_Z, GRADEBR_Z, INTPM_Z, LNAADT_Z, MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z","AVESNOW_Z, CURVES_Z, PEAKHR_Z, SPEED_Z",713.828207455329,16.6709286846173,1761.0905568571507,1810.7856844395599,-0.10949897888207828,-0.10769867561978677,-0.09302708469096199,-0.08106950032878699,0.0,no
348,nb,random,"DOUBLE_Z, EXPOSE_Z, INTPM_Z, LANES_Z, MXGRADE_Z, MXMEDSH_Z","MEDWIDTH_Z, MIMEDSH_Z, MXMEDSH_Z, URB",714.0986907877426,16.909545016565254,1137.025265177396,1177.4025563381035,0.7402431483627328,0.7845551312145665,0.8277403527526325,0.8348947882615729,1.0,yes
483,nb,random,"AVEPRE_Z, INTECHAG_Z, LOWPRE, MXGRDIFF_Z, SINGLE_Z","PEAKHR_Z, SLOPE_Z, SPEED_Z",714.4068868737901,18.194686249668763,1148.639551057287,1182.8049512701934,0.6137890751274049,0.6288503703913927,0.6435968266091989,0.6577225828410274,1.0,yes
85,nb,random,"ACCESS_Z, FRICTION_Z, MXGRDIFF_Z, PEAKHR_Z, URB, WIDTH_Z","ACCESS_Z, AVEPRE_Z, MEDWIDTH_Z, SLOPE_Z",715.0946630310627,18.319089393598063,1159.3132613575463,1199.6905525182538,0.47648883418063975,0.944996955450979,0.9630478389612581,0.975585847356608,1.0,yes
50,nb,random,"AVESNOW_Z, GRADEBR_Z, MXGRADE_Z",MEDWIDTH_Z,715.2755302355561,17.445322392139396,1159.8799098816487,1181.6215281989528,0.7935188763120034,0.7935188763120034,0.7935188763120034,0.7975922771233324,1.0,yes
311,nb,random,"HISNOW, LANES_Z, LNAADT_Z, LOWPRE, MIMEDSH_Z, MINRAD_Z, SPEED_Z, TANGENT_Z",ACCESS_Z,715.3278683533348,17.254406115004066,1145.5392658744327,1182.8106115612395,-0.0930702637232334,-0.07785832138315021,-0.07785832138315021,-0.07785832138315021,0.0,no
568,poisson,random,"AVESNOW_Z, CURVES_Z, FC_Z, GRADEBR_Z, LNAADT_Z, MXGRADE_Z, MXGRDIFF_Z, SLOPE_Z","FRICTION_Z, MEDWIDTH_Z, SPEED_Z, WIDTH_Z",715.4675758093081,17.31629813416285,1813.3814818233209,1856.864718457929,-0.11108490460679368,-0.10287361429221989,-0.08765774671276295,-0.07601197435268982,0.0,no
424,poisson,random,"MXGRADE_Z, PEAKHR_Z","LANES_Z, URB",716.0053552176216,17.593721795972716,1909.9243251948342,1928.5599980382376,0.8411266847193578,0.8488580377218438,0.8565893907243296,0.8612823302602133,1.0,yes
440,poisson,random,"AVESNOW_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, SLOPE_Z","CURVES_Z, HISNOW, MEDWIDTH_Z",716.6769143614879,17.465023129035497,1833.924820246811,1864.9842749858167,0.7175437279927028,0.7711697100319879,0.9318347810054822,0.9478110070934584,1.0,yes
133,poisson,random,"ACCESS_Z, DOUBLE_Z, EXPOSE_Z, GBRPM_Z, LNAADT_Z, MIMEDSH_Z, MXMEDSH_Z, PEAKHR_Z, TRAIN_Z","LANES_Z, PEAKHR_Z",716.7910165402194,16.4005702620068,1796.8921476726096,1837.269438833317,-0.16410462392098346,-0.14144311870082726,-0.08909823340356506,-0.07686404021074021,0.0,no
70,poisson,random,"AVEPRE_Z, FC_Z, LANES_Z, MIGRADE_Z, MINRAD_Z, MXMEDSH_Z, PEAKHR_Z, SLOPE_Z","ACCESS_Z, MIMEDSH_Z, MXMEDSH_Z, URB",717.24348423827,16.91984923739299,1766.4816107706586,1809.9648474052667,0.8194127966491179,0.8252220334606039,0.8439249587973513,0.9506537905871983,1.0,yes
109,poisson,random,"EXPOSE_Z, MIMEDSH_Z, MINRAD_Z","ACCESS_Z, LANES_Z, MEDWIDTH_Z, MINRAD_Z",718.3110786686545,17.030974987529707,1864.074549183334,1892.0280584484392,0.7766614177137966,0.8347451684848133,0.8602287745536833,0.8707004891515508,1.0,yes
345,nb,random,"AVEPRE_Z, GBRPM_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, URB, WIDTH_Z",CURVES_Z,719.3271754077583,17.40451665619227,1148.6259961605606,1182.791396373467,0.8706323226162924,0.880103918811707,0.8872076159582679,0.8895755150071215,1.0,yes
413,nb,random,"ACCESS_Z, CPM_Z, FC_Z, LNAADT_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z","MEDWIDTH_Z, MINRAD_Z, WIDTH_Z",720.5827487016677,17.049475326955527,1149.2034234075252,1195.792605516034,-0.31684045124877286,-0.18518911943531827,-0.05559844940893968,0.011186191472050582,0.2727272727272727,no
330,poisson,random,"ACCESS_Z, AVESNOW_Z, FRICTION_Z, MXGRADE_Z, SINGLE_Z, SPEED_Z, TANGENT_Z, URB, WIDTH_Z","LANES_Z, SLOPE_Z",720.6508176141597,17.63141230406209,1880.0702490912079,1920.4475402519154,0.7259641428111617,0.7361705619399574,0.7490250647468416,0.751362532454671,1.0,yes
383,poisson,random,"EXPOSE_Z, FRICTION_Z, TRAIN_Z","HISNOW, MIMEDSH_Z",721.4905356307163,17.566159876871374,1869.879524356703,1891.6211426740072,0.7824458702234255,0.8069557030215662,0.8192106194206366,0.8339167601994211,1.0,yes
355,poisson,random,"AVEPRE_Z, GRADEBR_Z, URB","CURVES_Z, LANES_Z, MEDWIDTH_Z, MIMEDSH_Z",722.3130216375662,17.23830718110375,1842.6269288248593,1870.5804380899644,0.7867890877200342,0.8092549194170987,0.8258992180703073,0.8386435705543297,1.0,yes
449,nb,random,"GBRPM_Z, INTECHAG_Z, LNAADT_Z, MXGRDIFF_Z, SLOPE_Z, URB","CURVES_Z, MXMEDSH_Z",722.8784177418694,17.734488662789946,1149.4838016462204,1183.6492018591268,-0.12970055455023732,-0.10501816793631295,-0.08586158661985212,-0.07428521404486632,0.0,no
503,nb,random,"AVEPRE_Z, EXPOSE_Z, GBRPM_Z, LNAADT_Z, MINRAD_Z, MXGRADE_Z, MXMEDSH_Z, URB","CURVES_Z, LANES_Z, SLOPE_Z, URB",723.1260827530606,18.02783553663896,1159.5981752000093,1206.1873573085181,-0.26431193773031003,-0.22384020325035786,-0.11192931043537024,-0.06458442473211039,0.0,no
296,nb,random,"AVESNOW_Z, FC_Z, FRICTION_Z, INTPM_Z, MIMEDSH_Z, MXGRADE_Z, SINGLE_Z, SPEED_Z","AVESNOW_Z, CURVES_Z, MIMEDSH_Z, SLOPE_Z",724.0025960786345,17.8035926498508,1147.4858915036405,1194.0750736121493,-0.05658406604307532,0.4962080928099836,0.8839220794005656,0.9254317245777651,0.9636363636363636,no
577,nb,random,"ACCESS_Z, GRADEBR_Z, LANES_Z, MIGRADE_Z, MIMEDSH_Z, PEAKHR_Z, SINGLE_Z, TANGENT_Z","MINRAD_Z, WIDTH_Z",724.4334011439396,17.293979677317562,1150.8041017567741,1191.1813929174816,0.8660520735870596,0.880137548726885,0.8860058913544973,0.8879076059138842,1.0,yes
260,poisson,random,"INTPM_Z, LANES_Z, LOWPRE, MINRAD_Z, SLOPE_Z","ACCESS_Z, AVEPRE_Z, FRICTION_Z, HISNOW",724.8435447285632,18.500325686209827,1867.9021524243094,1902.0675526372158,0.8251860580476852,0.8329300581716624,0.8423633056623743,0.8533083902262879,1.0,yes
357,poisson,random,"FC_Z, INTECHAG_Z, INTPM_Z, MEDWIDTH_Z, MIGRADE_Z, PEAKHR_Z, TANGENT_Z, TRAIN_Z","MIMEDSH_Z, SLOPE_Z",724.9969206287502,17.664459712517615,1859.477932268873,1896.74927795568,0.8309488633003257,0.8598309129945693,0.8718491235267595,0.8766947521566225,1.0,yes
545,nb,random,"AVEPRE_Z, DOUBLE_Z, GBRPM_Z, INTPM_Z, LANES_Z, MXGRDIFF_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z","MINRAD_Z, URB",725.6828994350356,18.54368532293581,1154.6708101021022,1198.1540467367104,0.8147461573001684,0.8172308187375054,0.8210880898584558,0.8222318435887015,1.0,yes
527,nb,random,"ACCESS_Z, CPM_Z, EXPOSE_Z, GRADEBR_Z, HISNOW, INTECHAG_Z, LOWPRE, PEAKHR_Z, SINGLE_Z, SPEED_Z","FRICTION_Z, SLOPE_Z",726.5324791561125,18.677499481819417,1159.8590408780485,1206.4482229865573,0.6901937685192857,0.7010911735922689,0.7126085416979608,0.7207803997189739,1.0,yes
580,nb,random,"AVESNOW_Z, DOUBLE_Z, EXPOSE_Z, LNAADT_Z, MINRAD_Z, MXMEDSH_Z, SINGLE_Z, SLOPE_Z, TRAIN_Z, WIDTH_Z","MIMEDSH_Z, MXMEDSH_Z",726.712253237473,17.331201717689343,1145.2816940460866,1191.8708761545954,-0.2003923998323527,-0.14386851665154932,-0.06671648242359414,-0.06671648242359414,0.0,no
60,nb,random,"FC_Z, LANES_Z, LOWPRE, MXGRDIFF_Z, PEAKHR_Z, TRAIN_Z, WIDTH_Z","MIMEDSH_Z, SPEED_Z",726.9451158281773,17.4973014355855,1141.8083992916672,1179.079744978474,0.8207574449975237,0.860281903202486,0.8803605920004416,0.8809935113913903,1.0,yes
588,nb,random,"AVESNOW_Z, CPM_Z, FC_Z, MIMEDSH_Z, MXGRADE_Z, TRAIN_Z","HISNOW, URB",727.0126729130618,17.470368235295485,1143.581076460241,1177.7464766731475,0.8588847334728185,0.8588847334728185,0.8671349359686654,0.8738310850182822,1.0,yes
479,poisson,random,"GRADEBR_Z, HISNOW, MIMEDSH_Z, MXGRADE_Z, PEAKHR_Z","ACCESS_Z, AVESNOW_Z",727.181094357796,17.430707650441065,1858.6180834882814,1886.5715927533865,0.8703260225346952,0.8703260225346952,0.870543842825872,0.873458109503884,1.0,yes
480,nb,random,"FC_Z, GRADEBR_Z, HISNOW, MIMEDSH_Z","ACCESS_Z, URB, WIDTH_Z",728.4284186286064,17.54350969168097,1145.6816140077835,1176.7410687467893,0.8334626703810973,0.8671900818414882,0.8715105828636887,0.8738322069309844,1.0,yes
38,nb,random,"AVEPRE_Z, GBRPM_Z, HISNOW, MEDWIDTH_Z, MIMEDSH_Z, MXGRDIFF_Z, TANGENT_Z, URB, WIDTH_Z","AVESNOW_Z, CURVES_Z",728.7808805532379,17.55004337419819,1145.6412042998804,1189.1244409344886,0.8585093467226802,0.8736330131586627,0.8832121341969699,0.8867190263486086,1.0,yes
410,poisson,random,"ACCESS_Z, FRICTION_Z, INTECHAG_Z, LANES_Z, LOWPRE, MXGRADE_Z","ACCESS_Z, MINRAD_Z",729.2385074037811,18.035671607601834,1837.0246717103578,1868.0841264493636,0.7733854635310234,0.842027346093198,0.8559522546819114,0.8588779728135518,1.0,yes
497,poisson,random,"AVEPRE_Z, MIMEDSH_Z, URB","ACCESS_Z, AVEPRE_Z, MXMEDSH_Z",729.3513756530374,16.748146393085843,1782.8767758498545,1807.7243396410593,0.6003398998232492,0.7709343783320266,0.8400356702709514,0.8950867537021605,1.0,yes
475,nb,random,"CURVES_Z, DOUBLE_Z, EXPOSE_Z, FRICTION_Z, GBRPM_Z, GRADEBR_Z, INTPM_Z, LANES_Z, LNAADT_Z, SLOPE_Z","ACCESS_Z, MEDWIDTH_Z, MIMEDSH_Z, MXMEDSH_Z",729.7121910232271,17.500900230982225,1145.2107403906618,1198.0118134469717,-0.1067580637531426,-0.1038488333525696,-0.08587022884729308,-0.06045844087382517,0.0,no
313,nb,random,"AVEPRE_Z, FRICTION_Z, INTECHAG_Z, MINRAD_Z","AVEPRE_Z, CURVES_Z, FRICTION_Z, MEDWIDTH_Z",729.9523799161493,17.880608557663457,1151.075087403137,1185.2404876160435,0.23060707107046372,0.3901112591450348,0.6899645212680406,0.8809426275453579,1.0,yes
530,poisson,random,"CPM_Z, EXPOSE_Z, FRICTION_Z, HISNOW, INTECHAG_Z, MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z, PEAKHR_Z, TRAIN_Z","ACCESS_Z, AVEPRE_Z, SPEED_Z",730.002884552844,17.212049164998643,1753.194623279202,1799.7838053877108,0.7104798077208855,0.7112594743663816,0.7305364496883575,0.7437806206509477,1.0,yes
284,nb,random,"INTECHAG_Z, MXGRADE_Z, WIDTH_Z","ACCESS_Z, PEAKHR_Z",730.8225273462438,18.35345880234623,1148.669785187444,1173.5173489786487,0.8736964334305857,0.8746346017577425,0.8758854928606183,0.881592683517489,1.0,yes
292,poisson,random,"ACCESS_Z, AVEPRE_Z, FRICTION_Z, LOWPRE, MINRAD_Z, PEAKHR_Z, SLOPE_Z","ACCESS_Z, SPEED_Z",731.1427444311704,18.377764985505873,1841.4705050493365,1875.6359052622429,0.6611224204126945,0.6611224204126945,0.6611224204126945,0.6923466868588238,1.0,yes
360,poisson,random,"GBRPM_Z, INTECHAG_Z, LANES_Z, LOWPRE, MEDWIDTH_Z, MIMEDSH_Z, MXGRDIFF_Z, TANGENT_Z, URB, WIDTH_Z","ACCESS_Z, AVEPRE_Z, MIMEDSH_Z, URB",731.1585607782689,17.229429674397448,1686.0020708459697,1735.697198428379,0.1782586141634667,0.7844552547528807,0.8661928520126612,1.2322078623544976,1.0,yes
24,poisson,random,"ACCESS_Z, MIGRADE_Z","MIMEDSH_Z, SLOPE_Z",731.6245471097433,17.61545844184885,1892.2028863901232,1910.8385592335267,0.8421776713920753,0.8714892194517619,0.8854302128627596,0.8868597741004508,1.0,yes
488,nb,random,"CURVES_Z, LOWPRE, MIGRADE_Z, MINRAD_Z, MXGRADE_Z, SINGLE_Z, URB","MIMEDSH_Z, MXMEDSH_Z",732.9981463830968,16.558201709387156,1135.6173229470178,1172.8886686338246,0.7143809961802828,0.7466983727066835,0.7628570609698838,0.778519490819246,1.0,yes
148,nb,random,"CURVES_Z, DOUBLE_Z, GBRPM_Z, INTECHAG_Z, LOWPRE, MEDWIDTH_Z, MXGRADE_Z, SINGLE_Z, TANGENT_Z, WIDTH_Z","PEAKHR_Z, SLOPE_Z, URB",733.4363669402111,18.48070232451901,1146.010940808632,1195.7060683910413,0.6425883326039397,0.6517763689810075,0.6601460611179846,0.6823318899787051,1.0,yes
174,poisson,random,"HISNOW, LOWPRE, MXGRADE_Z, SPEED_Z, URB","AVEPRE_Z, LANES_Z, MIMEDSH_Z, WIDTH_Z",733.6881677986129,17.501544199383282,1805.7245864684282,1839.8899866813347,0.7713627010393531,0.7977371181051184,0.805875934106503,0.8198484923321568,1.0,yes
18,nb,random,"AVEPRE_Z, CURVES_Z, INTECHAG_Z, INTPM_Z, MEDWIDTH_Z, MINRAD_Z, PEAKHR_Z, SINGLE_Z, SLOPE_Z",HISNOW,733.7301252129132,18.276316736804027,1157.2005931339654,1197.577884294673,0.608307538551531,0.608307538551531,0.608307538551531,0.6258902652049677,1.0,yes
188,poisson,random,"ACCESS_Z, FRICTION_Z, INTECHAG_Z, INTPM_Z, MXMEDSH_Z, SPEED_Z","MIMEDSH_Z, MINRAD_Z, WIDTH_Z",734.2531654485781,16.677034473115746,1794.557230727923,1828.7226309408295,0.6951659651125994,0.7395146887186763,0.7659919930999639,0.7704124877620689,1.0,yes
269,nb,random,"SINGLE_Z, SLOPE_Z, TANGENT_Z","MIMEDSH_Z, MXMEDSH_Z, SPEED_Z, WIDTH_Z",734.5933983993186,17.151142378128785,1137.063048566098,1168.1225033051037,0.7725300544101191,0.804341361538312,0.8176360903498954,0.8318422858196584,1.0,yes
9,poisson,random,"GBRPM_Z, MIMEDSH_Z, PEAKHR_Z, SINGLE_Z",ACCESS_Z,734.7005038561157,17.19305562458781,1870.6550682666461,1892.3966865839502,0.8457391207604349,0.8524590879865864,0.8524590879865864,0.8524590879865864,1.0,yes
104,poisson,random,"DOUBLE_Z, EXPOSE_Z, INTPM_Z, LANES_Z, MINRAD_Z, MXGRADE_Z, PEAKHR_Z, SLOPE_Z, TRAIN_Z",AVEPRE_Z,734.9271908198467,17.959727905866345,1871.9768008748808,1909.248146561688,0.7328812959085522,0.7332887574955349,0.7417514212251749,0.7473493165663367,1.0,yes
288,poisson,random,"AVEPRE_Z, MIMEDSH_Z, TANGENT_Z","MINRAD_Z, PEAKHR_Z",734.991495674821,17.651048784329298,1848.3103181326449,1870.051936449949,0.8335218226957455,0.8443922024608516,0.8492674553479029,0.8520069479994974,1.0,yes
171,nb,random,"ACCESS_Z, MINRAD_Z, SINGLE_Z","MEDWIDTH_Z, MIMEDSH_Z",735.0478634114096,17.305233434567118,1145.3810276349006,1170.2285914261054,0.8187244828723346,0.8621712140828122,0.8860643442897439,0.8904038734931299,1.0,yes
246,nb,random,"AVESNOW_Z, CURVES_Z, HISNOW, MEDWIDTH_Z, MIMEDSH_Z, SINGLE_Z","MXMEDSH_Z, PEAKHR_Z",735.6723016781966,16.838324275310942,1139.8018307921134,1173.9672310050198,0.8057075215543342,0.8075928301578592,0.8174036966570333,0.8558693095988592,1.0,yes
92,nb,random,"ACCESS_Z, AVEPRE_Z, FRICTION_Z, GRADEBR_Z, LOWPRE, SLOPE_Z","AVEPRE_Z, MINRAD_Z, URB",736.0953501510293,18.51471420686298,1164.9653230614708,1202.2366687482777,0.6538559012376296,0.735675503376484,0.7742742796419676,0.8032649892313511,1.0,yes
386,nb,random,"DOUBLE_Z, FC_Z, FRICTION_Z, GBRPM_Z, LANES_Z, LOWPRE, MIMEDSH_Z, PEAKHR_Z, SLOPE_Z","AVEPRE_Z, SLOPE_Z",737.1201933125992,17.196482841902853,1143.9760930889388,1187.459329723547,0.762984503868373,0.7634706933303972,0.776261216100571,0.9050337091527152,1.0,yes
105,nb,random,"AVEPRE_Z, GBRPM_Z, INTECHAG_Z, PEAKHR_Z, SLOPE_Z, TANGENT_Z, URB",HISNOW,737.883177061636,18.757152407678916,1155.5497913141503,1189.7151915270567,0.6337120033199309,0.6337120033199309,0.6337120033199309,0.6531416143328542,1.0,yes
115,poisson,random,"FRICTION_Z, HISNOW, MIGRADE_Z, WIDTH_Z","AVEPRE_Z, AVESNOW_Z, MIMEDSH_Z, SPEED_Z",737.9759727882795,17.369652409900336,1842.628259821924,1873.6877145609299,0.7459757802080696,0.7644305600007137,0.7773098413849898,0.8038825900599088,1.0,yes
205,poisson,random,"CURVES_Z, INTECHAG_Z, LANES_Z, LNAADT_Z, MIGRADE_Z, MXGRADE_Z, MXGRDIFF_Z, MXMEDSH_Z, TRAIN_Z","ACCESS_Z, MIMEDSH_Z, SLOPE_Z",738.0045949692673,17.10000029669511,1730.5980440775313,1774.0812807121395,-0.14528514856871072,-0.10795663459853215,-0.09007750255031606,-0.08850725267656967,0.0,no
595,nb,random,"GRADEBR_Z, INTECHAG_Z, LANES_Z, MXGRDIFF_Z, TRAIN_Z, URB","SLOPE_Z, SPEED_Z",738.1314267286313,18.65471822806605,1150.5338591731165,1184.699259386023,0.7651852187615479,0.7727206268178372,0.7764883308459818,0.7826828195240804,1.0,yes
37,poisson,random,"FC_Z, INTPM_Z, LANES_Z, MINRAD_Z, MXGRADE_Z, TRAIN_Z","MIMEDSH_Z, MINRAD_Z, PEAKHR_Z, WIDTH_Z",738.356459518581,17.260716976193766,1809.266094858966,1846.5374405457728,0.6804054216347417,0.7585138155184941,0.7936279277239576,0.8102339212811885,1.0,yes
191,nb,random,"AVESNOW_Z, DOUBLE_Z, FC_Z, GRADEBR_Z, LANES_Z, MIGRADE_Z, SINGLE_Z, WIDTH_Z","CURVES_Z, FRICTION_Z, MIMEDSH_Z",738.606423579476,17.541362976428335,1148.8906113611704,1192.3738479957785,0.7683676809587694,0.8065313517731817,0.8295039510240834,0.848639900202055,1.0,yes
428,poisson,random,"ACCESS_Z, AVEPRE_Z, CPM_Z, HISNOW, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z","AVESNOW_Z, LANES_Z, SPEED_Z, WIDTH_Z",739.2189200630347,17.31070729427835,1822.6411428076995,1863.018433968407,0.6980151048619816,0.6994317376146518,0.7172745972155868,0.735991793924692,1.0,yes
388,poisson,random,"INTPM_Z, MEDWIDTH_Z, MXGRADE_Z, PEAKHR_Z, TRAIN_Z","FRICTION_Z, MEDWIDTH_Z, SLOPE_Z",739.3290365624572,17.728865703873623,1872.4577856990638,1903.5172404380696,0.5728172644158311,0.6264860127213228,0.804431313311332,0.8292249421243448,1.0,yes
257,poisson,random,"ACCESS_Z, DOUBLE_Z, FC_Z, MIGRADE_Z, MXMEDSH_Z, PEAKHR_Z, SLOPE_Z, URB","MIMEDSH_Z, MINRAD_Z",739.4015002393095,17.31844360499613,1771.1885452561826,1808.4598909429897,0.7828235022952761,0.8297619508350296,0.861492489628247,0.8652496226758217,1.0,yes
149,nb,random,"ACCESS_Z, AVESNOW_Z, CPM_Z, DOUBLE_Z, MIGRADE_Z, MIMEDSH_Z","ACCESS_Z, FRICTION_Z",739.5154821182239,17.725788753443414,1143.8620012382544,1178.0274014511608,0.7910001959393999,0.802067707485415,0.8100221535540271,0.8217785552011961,1.0,yes
544,nb,random,"GBRPM_Z, MIMEDSH_Z, URB","AVESNOW_Z, CURVES_Z, HISNOW, LANES_Z",740.4576375570362,17.61321679336555,1148.9772308807887,1180.0366856197945,0.8785514013593553,0.8857529724042292,0.8936109950448549,0.9026774480259899,1.0,yes
315,nb,random,"GRADEBR_Z, MIMEDSH_Z, SPEED_Z, TRAIN_Z",AVEPRE_Z,741.2289277206364,17.53747451396258,1142.5641918019023,1167.411755593107,0.8008528852771692,0.8012556957673846,0.8096217597949353,0.8151557562220484,1.0,yes
400,poisson,random,"HISNOW, PEAKHR_Z","MIMEDSH_Z, URB, WIDTH_Z",741.8221879691773,17.458060778558828,1877.5324956335623,1899.2741139508664,0.8263688553960546,0.8478160009516142,0.8737199154168354,0.8750199508098355,1.0,yes
224,poisson,random,"AVEPRE_Z, GRADEBR_Z, LNAADT_Z, LOWPRE, MIMEDSH_Z, SLOPE_Z","FRICTION_Z, HISNOW, MIMEDSH_Z, MINRAD_Z",742.9840591942102,18.13715482973049,1753.6200021096395,1790.8913477964466,-0.5057987902398313,-0.14336941919969423,-0.1331800887611171,0.0566774279653628,0.2909090909090909,no
