ID,Month,Death,Roadway_Class,Road_surface,Road_section,Weather_condition,Light_condition
15447,9,0,4,1,3,1,1
15448,9,0,1,1,1,1,1
15449,9,0,1,1,1,1,1
15450,9,0,4,1,3,1,1
15451,9,2,1,1,1,1,3
15452,9,1,1,1,3,1,2
15453,9,1,1,1,3,1,1
15454,9,1,4,1,1,1,1
15455,9,0,3,1,1,1,2
15456,9,0,1,1,1,1,2
15457,9,0,4,1,1,1,1
15458,9,1,2,1,3,1,1
15459,9,0,4,1,1,1,1
15460,9,1,1,1,1,1,1
15461,9,1,1,2,1,3,1
15462,9,0,1,1,1,1,1
15463,9,0,1,1,1,1,1
15464,9,0,4,1,1,1,1
15465,9,0,3,1,1,1,2
15466,9,0,4,1,1,1,1
15467,9,1,1,2,1,3,2
15468,9,1,4,1,1,1,1
15469,9,0,4,1,3,1,1
15470,9,1,1,2,1,1,3
15471,9,1,2,1,1,1,1
15472,9,1,4,1,1,1,1
15473,9,0,1,1,1,1,2
15474,9,0,2,1,1,1,1
15475,9,0,4,1,1,1,3
15476,9,0,2,1,1,1,1
15477,9,1,1,2,3,3,2
15478,9,0,1,1,1,1,1
15479,9,0,4,1,3,1,1
15480,9,1,4,1,1,1,3
15481,9,0,4,1,1,1,3
15482,9,0,1,1,1,1,3
15483,9,0,2,1,2,1,3
15484,9,0,1,1,1,1,2
15485,9,0,1,1,1,1,3
15486,9,0,3,1,1,1,1
15487,9,0,1,2,1,3,3
15488,9,0,4,1,2,1,1
15489,9,0,1,1,1,1,1
15490,9,1,2,1,1,1,3
15491,9,0,1,1,2,1,3
15492,9,0,1,1,3,1,1
15493,9,0,1,1,3,1,1
15494,9,0,1,2,3,3,1
15495,9,0,4,1,1,1,3
15496,9,0,1,1,1,1,2
15497,9,1,3,1,1,2,2
15498,9,0,2,1,1,1,1
15499,9,0,4,1,1,1,1
15500,9,1,2,2,2,3,1
15501,9,3,1,1,2,1,3
15502,9,0,4,1,1,1,1
15503,9,0,1,1,1,1,3
15504,9,0,4,1,1,1,1
15505,9,0,3,1,1,1,3
15506,9,0,3,1,1,1,2
15507,9,0,1,1,1,1,2
15508,9,1,1,1,1,1,2
15509,9,1,2,1,1,1,1
15510,9,0,2,1,1,1,1
15511,9,0,1,2,1,3,1
15512,9,1,4,1,1,1,3
15513,9,0,4,1,1,1,1
15514,9,0,4,1,1,1,1
15515,9,1,1,1,3,1,2
15516,9,0,2,1,1,1,3
15517,9,0,3,1,3,1,2
15518,9,0,1,1,1,1,3
15519,9,1,1,1,3,1,1
15520,9,1,1,1,1,1,1
15521,9,1,1,1,1,1,2
15522,9,1,1,1,3,1,2
15523,9,0,3,1,1,1,1
15524,9,0,4,1,1,1,1
15525,9,0,4,1,1,1,1
15526,9,1,2,1,1,1,1
15527,9,1,1,1,3,1,1
15528,9,0,3,1,3,1,1
15529,9,1,4,1,1,1,3
15530,9,0,2,1,1,1,1
15531,9,1,4,1,1,1,1
15532,9,0,3,1,2,1,1
15533,9,0,1,1,1,1,2
15534,9,1,1,2,2,1,2
15535,9,0,1,1,3,1,2
15536,9,1,1,1,2,1,1
15537,9,1,1,1,1,1,1
15538,9,1,4,1,3,1,2
15539,9,0,2,2,1,1,1
15540,9,1,1,2,1,3,2
15541,9,0,1,1,1,1,1
15542,9,1,4,1,3,1,3
15543,9,1,1,1,1,1,3
15544,9,0,4,1,1,1,1
15545,9,1,1,1,3,1,1
15546,9,0,1,1,3,1,1
15547,9,0,4,1,1,1,2
15548,9,1,1,1,1,1,3
15549,9,0,4,1,1,1,3
15550,9,0,4,1,1,1,2
15551,9,1,1,1,1,1,1
15552,9,0,4,1,1,1,3
15553,9,1,2,1,1,1,2
15554,9,0,2,1,1,1,1
15555,9,1,1,1,1,1,2
15556,9,0,1,1,1,1,1
15557,9,2,2,1,1,1,3
15558,9,0,1,1,1,1,1
15559,9,1,3,1,3,1,2
15560,9,1,1,1,1,1,2
15561,9,0,2,1,1,1,1
15562,9,0,4,1,3,1,2
15563,9,1,1,1,1,1,1
15564,9,1,2,1,1,1,1
15565,9,1,1,1,1,1,3
15566,9,1,1,2,2,2,1
15567,9,0,3,1,1,1,3
15568,9,0,1,1,1,1,2
15569,9,0,4,1,3,1,1
15570,9,0,4,1,3,1,1
15571,9,0,4,1,3,1,3
15572,9,0,1,1,1,1,2
15573,9,0,1,2,2,3,1
15574,9,1,1,1,3,1,2
15575,9,0,1,1,1,1,1
15576,9,1,1,2,2,3,1
15577,9,1,3,1,1,1,2
15578,9,0,1,1,1,1,1
15579,9,1,1,1,1,1,1
15580,9,1,1,1,3,1,2
15581,9,1,3,1,1,1,1
15582,9,1,2,1,3,1,1
15583,9,0,1,1,1,1,1
15584,9,0,1,1,1,1,2
15585,9,0,4,1,1,1,1
15586,9,0,4,1,1,1,3
15587,9,0,4,1,1,1,3
15588,9,0,4,1,1,1,3
15589,9,1,1,2,1,3,2
15590,9,0,1,1,1,1,1
15591,9,0,4,1,3,1,3
15592,9,0,4,1,1,1,3
15593,9,0,4,1,3,1,3
15594,9,0,4,1,3,1,1
15595,9,0,1,1,1,1,2
15596,9,1,1,1,1,1,1
15597,9,0,1,1,1,1,1
15598,9,0,3,1,3,1,1
15599,9,1,1,1,1,1,2
15600,9,0,4,1,3,1,1
15601,9,0,4,1,2,1,1
15602,9,0,1,1,1,1,1
15603,9,0,2,1,1,1,1
15604,9,0,4,1,1,1,1
15605,9,0,1,1,1,1,1
15606,9,0,1,1,1,1,2
15607,9,0,1,1,3,1,1
15608,9,0,4,1,3,1,2
15609,9,0,1,1,1,1,1
15610,9,0,1,1,1,1,2
15611,9,1,1,1,1,1,3
15612,9,0,2,1,2,1,1
15613,9,0,4,1,3,1,1
15614,9,2,1,1,1,2,2
15615,9,0,2,1,1,1,1
15616,9,0,4,1,2,1,3
15617,9,0,4,1,1,1,1
15618,9,0,1,1,1,1,1
15619,9,0,4,1,3,1,3
15620,9,0,3,1,3,1,1
15621,9,0,4,1,1,1,3
15622,9,0,4,1,2,1,1
15623,9,0,4,1,1,1,1
15624,9,0,3,1,1,1,1
15625,9,0,4,1,3,1,1
15626,9,0,4,1,3,1,1
15627,9,0,1,1,3,1,1
15628,9,0,1,1,1,1,2
15629,9,0,1,1,1,1,1
15630,9,0,1,1,3,1,1
15631,9,0,1,1,1,1,1
15632,9,0,3,2,3,1,1
15633,9,0,2,1,1,1,1
15634,9,0,3,1,1,1,3
15635,9,0,4,1,1,1,3
15636,9,1,3,1,1,1,2
15637,9,0,1,1,3,1,2
15638,9,0,1,1,1,1,2
15639,9,0,1,1,1,1,3
15640,9,0,1,1,1,1,1
15641,9,1,1,1,3,2,2
15642,9,1,1,1,1,1,2
15643,9,0,1,1,1,1,1
15644,9,0,4,1,1,1,1
15645,9,0,4,1,3,1,3
15646,9,1,1,1,1,3,1
15647,9,0,2,1,2,1,1
15648,9,0,4,1,1,1,1
15649,9,1,1,1,1,1,3
15650,9,1,2,1,1,1,3
15651,9,1,1,2,1,3,3
15652,9,0,4,1,3,1,3
15653,9,0,3,1,1,1,1
15654,9,0,3,1,3,1,1
15655,9,0,4,1,3,1,1
15656,9,1,4,2,2,3,3
15657,9,1,2,1,1,1,3
15658,9,0,1,1,1,1,3
15659,9,1,1,1,2,1,1
15660,9,0,1,1,1,1,1
15661,9,0,4,1,1,1,3
15662,9,0,2,1,1,1,1
15663,9,0,1,2,1,1,1
15664,9,1,1,1,1,1,1
15665,9,0,3,1,3,1,1
15666,9,1,1,1,1,1,3
15667,9,0,4,1,1,1,1
15668,9,0,1,1,3,1,2
15669,9,1,1,1,1,1,1
15670,9,0,2,1,1,1,1
15671,9,2,1,1,1,1,2
15672,9,0,3,1,2,1,1
15673,9,0,1,1,2,1,1
15674,9,0,1,1,1,1,1
15675,9,0,1,1,3,1,1
15676,9,1,1,1,1,1,1
15677,9,0,1,1,1,1,3
15678,9,0,1,1,1,1,1
15679,9,0,4,1,1,1,3
15680,9,0,4,1,1,1,1
15681,9,1,1,1,3,1,1
15682,9,0,4,1,3,1,1
15683,9,0,2,1,1,1,1
15684,9,0,4,1,2,1,1
15685,9,0,4,1,1,1,3
15686,9,0,4,1,1,1,1
15687,9,0,4,1,1,1,1
15688,9,0,4,1,3,1,1
15689,9,0,4,1,3,1,1
15690,9,0,1,1,2,1,2
15691,9,0,4,1,1,1,1
15692,9,0,1,1,1,1,1
15693,9,0,2,1,1,1,2
15694,9,0,3,1,1,1,1
15695,9,0,1,1,1,1,2
15696,9,0,1,1,1,1,2
15697,9,0,1,1,1,1,1
15698,9,1,2,1,3,1,1
15699,9,1,1,1,3,1,2
15700,9,0,3,1,1,1,2
15701,9,0,3,1,1,1,1
15702,9,0,2,2,1,3,2
15703,9,0,4,1,1,1,1
15704,9,1,1,1,1,1,1
15705,9,0,3,2,1,1,2
15706,9,0,1,1,2,1,1
15707,9,0,3,2,3,3,1
15708,9,1,3,1,3,1,2
15709,9,0,3,1,3,1,1
15710,9,1,1,1,3,1,1
15711,9,0,4,1,1,1,1
15712,9,0,4,1,3,1,1
15713,9,0,4,1,1,1,1
15714,9,0,2,1,1,1,3
15715,9,1,1,1,3,1,1
15716,9,1,1,1,1,1,3
15717,9,1,1,1,2,3,3
15718,9,0,3,1,3,1,1
15719,9,0,1,1,1,1,1
15720,9,0,2,1,3,1,1
15721,9,0,2,1,1,1,2
15722,9,1,1,1,1,1,1
15723,9,0,4,1,1,1,1
15724,9,1,1,1,1,1,1
15725,9,2,1,1,1,1,2
15726,9,0,3,1,3,1,1
15727,9,0,1,1,3,1,1
15728,9,0,2,1,1,1,3
15729,9,1,2,1,3,1,3
15730,9,1,1,2,1,3,2
15731,9,0,2,1,1,1,2
15732,9,0,1,1,1,1,2
15733,9,1,1,1,3,1,2
15734,9,0,3,1,2,1,2
15735,9,0,1,1,1,1,1
15736,9,0,4,1,1,1,1
15737,9,0,4,1,1,1,1
15738,9,0,1,1,1,1,3
15739,9,1,4,1,1,1,3
15740,9,0,1,1,1,1,2
15741,9,0,4,1,2,1,1
15742,9,0,2,1,1,1,1
15743,9,0,4,1,1,1,1
15744,9,1,1,1,1,1,1
15745,9,0,2,1,1,1,1
15746,9,0,1,1,1,1,1
15747,9,0,4,1,3,1,1
15748,9,0,4,1,3,1,1
15749,9,0,4,1,3,1,1
15750,9,0,4,1,2,1,1
15751,9,0,4,1,1,1,1
15752,9,1,1,1,1,1,1
15753,9,0,4,1,3,1,1
15754,9,2,1,1,2,1,3
15755,9,1,4,1,1,1,3
15756,9,0,1,1,1,1,1
15757,9,0,1,1,1,1,2
15758,9,0,3,1,2,1,3
15759,9,0,4,1,1,1,1
15760,9,0,1,1,1,1,2
15761,9,0,4,1,2,1,1
15762,9,0,1,1,3,1,1
15763,9,0,1,1,1,1,3
15764,9,0,2,1,1,1,1
15765,9,0,4,1,1,1,3
15766,9,0,4,1,1,1,1
15767,9,0,1,1,3,1,1
15768,9,0,2,1,1,1,2
15769,9,0,3,1,3,1,1
15770,9,0,1,1,3,1,1
15771,9,0,1,1,1,1,1
15772,9,0,4,1,1,1,3
15773,9,0,1,1,1,1,1
15774,9,0,1,1,1,1,1
15775,9,0,4,1,1,1,3
15776,9,0,1,2,1,3,2
15777,9,0,1,1,1,1,2
15778,9,0,1,1,1,1,1
15779,9,0,4,1,1,1,3
15780,9,1,3,2,1,1,1
15781,9,0,3,1,3,1,1
15782,9,0,1,1,1,1,1
15783,9,0,1,1,1,1,1
15784,9,0,4,1,1,1,1
15785,9,1,1,1,3,2,2
15786,9,0,4,1,1,1,1
15787,9,2,1,1,1,1,2
15788,9,0,2,1,1,1,1
15789,9,0,1,1,1,1,1
15790,9,0,1,1,1,1,2
15791,9,0,3,1,3,1,2
15792,9,0,4,1,2,1,1
15793,9,0,4,1,2,1,1
15794,9,0,3,1,1,1,1
15795,9,0,2,1,1,1,2
15796,9,0,1,1,3,1,1
15797,9,0,4,1,1,1,1
15798,9,0,1,1,1,1,1
15799,9,0,1,1,1,1,3
15800,9,0,4,1,1,1,2
15801,9,0,3,1,1,1,1
15802,9,0,4,1,1,1,1
15803,9,0,4,1,1,1,1
15804,9,0,1,1,1,1,1
15805,9,0,4,1,3,1,1
15806,9,0,1,1,1,1,1
15807,9,1,1,2,1,3,1
15808,9,0,1,1,1,1,1
15809,9,0,1,1,1,1,1
15810,9,0,4,1,1,1,1
15811,9,0,4,2,1,3,3
15812,9,0,1,1,1,1,2
15813,9,0,4,1,3,1,1
15814,9,0,4,1,2,1,1
15815,9,0,1,1,1,1,3
15816,9,0,2,1,1,1,1
15817,9,0,4,1,1,1,2
15818,9,0,1,1,3,1,1
15819,9,0,3,1,1,1,2
15820,9,0,4,1,1,1,1
15821,10,0,4,1,2,1,2
15822,10,0,2,1,1,1,1
15823,10,0,1,1,3,1,1
15824,10,0,3,2,3,1,1
15825,10,1,1,1,1,1,3
15826,10,0,3,1,1,1,2
15827,10,0,1,1,1,1,2
15828,10,1,4,1,2,1,1
15829,10,1,1,1,1,1,2
15830,10,0,1,1,3,1,1
15831,10,0,4,1,1,1,1
15832,10,1,2,1,1,1,3
15833,10,0,2,1,1,1,1
15834,10,0,4,1,1,1,1
15835,10,0,4,1,1,1,1
15836,10,0,1,2,3,1,1
15837,10,0,1,1,2,1,1
15838,10,0,4,1,1,1,3
15839,10,0,1,1,3,1,2
15840,10,1,3,1,1,1,3
15841,10,1,4,1,1,1,1
15842,10,0,4,1,1,1,3
15843,10,0,1,1,1,1,1
15844,10,1,1,1,1,1,3
15845,10,0,2,1,1,1,1
15846,10,0,4,1,2,1,2
15847,10,3,2,2,2,1,1
15848,10,0,4,1,1,1,3
15849,10,0,4,1,1,1,3
15850,10,0,1,1,1,1,1
15851,10,0,3,1,1,1,2
15852,10,0,1,1,1,1,2
15853,10,0,1,1,1,1,2
15854,10,0,1,2,3,1,2
15855,10,0,1,1,2,1,1
15856,10,0,3,1,1,1,2
15857,10,2,2,1,2,1,1
15858,10,0,4,1,1,1,1
15859,10,1,1,1,1,1,2
15860,10,0,4,1,1,1,1
15861,10,1,1,1,1,1,2
15862,10,0,4,1,1,1,1
15863,10,0,4,1,1,1,1
15864,10,0,1,1,1,1,1
15865,10,0,2,1,3,1,1
15866,10,0,1,1,1,1,1
15867,10,0,2,1,3,1,3
15868,10,0,1,1,3,1,1
15869,10,0,3,1,1,1,2
15870,10,1,2,1,1,1,1
15871,10,0,4,2,3,1,1
15872,10,0,4,1,1,1,1
15873,10,1,1,1,3,1,3
15874,10,1,1,1,1,1,3
15875,10,1,1,1,1,2,2
15876,10,0,3,1,1,1,2
15877,10,0,4,1,1,1,1
15878,10,0,4,1,1,1,1
15879,10,0,3,1,1,1,1
15880,10,1,2,1,1,1,3
15881,10,1,1,1,1,1,2
15882,10,1,3,1,3,1,1
15883,10,0,4,1,1,1,2
15884,10,0,2,1,1,1,2
15885,10,2,2,1,1,1,3
15886,10,1,2,1,1,1,1
15887,10,0,4,1,1,1,1
15888,10,1,4,1,1,1,1
15889,10,1,1,1,1,1,1
15890,10,0,4,1,1,1,1
15891,10,0,4,1,3,1,1
15892,10,1,1,1,1,1,3
15893,10,1,1,1,1,1,2
15894,10,0,4,1,1,1,1
15895,10,1,4,1,1,1,1
15896,10,0,4,1,1,1,2
15897,10,0,4,1,1,1,1
15898,10,0,3,1,1,1,1
15899,10,0,3,1,1,1,1
15900,10,1,1,1,1,1,3
15901,10,0,1,1,1,1,1
15902,10,0,4,1,1,1,1
15903,10,0,1,2,1,3,2
15904,10,0,3,1,1,1,1
15905,10,0,3,1,1,1,2
15906,10,0,1,1,3,1,1
15907,10,0,3,1,3,1,1
15908,10,0,3,1,3,1,2
15909,10,1,1,1,2,1,3
15910,10,1,3,1,2,1,2
15911,10,1,2,1,1,1,1
15912,10,0,3,1,3,1,1
15913,10,1,1,1,1,1,2
15914,10,0,3,1,1,1,1
15915,10,0,4,1,1,1,1
15916,10,0,1,1,1,1,1
15917,10,0,1,1,1,1,2
15918,10,0,1,1,1,1,1
15919,10,0,1,1,1,1,1
15920,10,1,1,1,3,1,1
15921,10,1,1,1,1,1,1
15922,10,1,1,1,1,1,2
15923,10,0,1,1,3,1,2
15924,10,0,4,2,1,1,1
15925,10,0,4,1,3,1,1
15926,10,0,3,1,1,1,1
15927,10,0,4,1,3,1,1
15928,10,1,2,1,3,1,2
15929,10,0,2,1,1,1,1
15930,10,1,1,1,1,1,1
15931,10,1,3,1,1,1,1
15932,10,0,4,1,1,1,1
15933,10,0,1,1,3,1,1
15934,10,0,4,1,1,1,1
15935,10,0,4,1,1,1,1
15936,10,1,2,1,3,1,1
15937,10,0,4,1,1,1,1
15938,10,0,3,1,1,1,1
15939,10,0,1,1,1,1,1
15940,10,0,2,1,3,1,1
15941,10,0,1,2,2,1,1
15942,10,0,2,1,1,1,1
15943,10,0,1,1,3,1,3
15944,10,2,1,2,2,1,1
15945,10,2,1,2,3,3,2
15946,10,0,1,1,1,1,1
15947,10,0,4,1,1,1,3
15948,10,0,1,1,3,1,1
15949,10,0,4,1,1,1,1
15950,10,0,1,1,2,1,1
15951,10,0,3,1,1,1,1
15952,10,1,1,1,1,1,1
15953,10,0,4,1,3,1,1
15954,10,0,4,1,1,1,3
15955,10,0,1,1,1,1,2
15956,10,0,3,1,1,1,2
15957,10,0,4,1,1,1,1
15958,10,0,3,1,3,1,2
15959,10,0,4,1,1,1,2
15960,10,0,1,1,1,1,1
15961,10,0,1,1,1,1,1
15962,10,0,3,1,1,1,1
15963,10,0,4,1,1,1,3
15964,10,0,1,1,3,1,1
15965,10,2,1,2,1,3,2
15966,10,0,4,1,1,1,2
15967,10,1,2,2,1,3,1
15968,10,0,4,1,1,1,3
15969,10,0,4,1,1,1,1
15970,10,0,4,2,1,1,1
15971,10,0,4,1,1,1,1
15972,10,0,1,2,1,3,1
15973,10,0,1,1,1,1,3
15974,10,0,2,1,1,1,3
15975,10,0,1,1,1,1,1
15976,10,1,4,1,1,1,3
15977,10,0,1,1,1,1,1
15978,10,0,1,1,1,1,1
15979,10,0,2,1,1,1,1
15980,10,0,1,1,3,1,1
15981,10,1,2,1,3,1,3
15982,10,0,1,1,3,1,1
15983,10,1,1,1,1,1,1
15984,10,1,1,1,1,1,1
15985,10,0,3,1,1,1,1
15986,10,0,1,1,1,1,2
15987,10,0,1,1,1,1,1
15988,10,0,2,1,1,1,1
15989,10,1,1,1,1,1,1
15990,10,0,1,1,1,1,1
15991,10,1,1,1,1,1,1
15992,10,0,1,1,1,1,1
15993,10,0,4,1,1,1,1
15994,10,0,4,2,1,1,1
15995,10,1,1,1,1,1,1
15996,10,1,3,1,1,1,1
15997,10,1,1,1,1,1,2
15998,10,1,1,1,1,1,1
15999,10,0,4,1,2,1,1
16000,10,0,1,2,3,1,1
16001,10,0,4,1,2,1,1
16002,10,0,1,2,1,1,1
16003,10,0,4,1,1,1,1
16004,10,0,1,2,3,1,1
16005,10,0,1,2,3,1,1
16006,10,0,2,1,3,1,1
16007,10,0,2,2,1,1,1
16008,10,0,2,1,1,1,2
16009,10,0,4,1,1,1,1
16010,10,0,1,1,3,1,1
16011,10,0,1,1,3,1,2
16012,10,0,1,2,3,1,1
16013,10,0,1,1,3,1,1
16014,10,0,1,1,1,1,2
16015,10,0,3,1,1,1,1
16016,10,0,4,1,1,1,3
16017,10,1,1,1,1,1,2
16018,10,0,1,1,1,1,2
16019,10,0,4,1,1,1,1
16020,10,0,4,1,3,1,1
16021,10,1,1,1,1,1,1
16022,10,1,3,2,1,3,1
16023,10,0,3,1,3,1,1
16024,10,1,1,1,3,1,1
16025,10,0,1,1,1,1,1
16026,10,0,4,1,1,1,1
16027,10,1,1,1,3,1,1
16028,10,0,4,1,3,1,1
16029,10,0,3,1,1,1,1
16030,10,0,2,1,1,1,3
16031,10,0,3,1,1,1,2
16032,10,0,3,1,1,1,1
16033,10,0,3,1,1,1,2
16034,10,0,2,1,1,1,1
16035,10,0,4,1,1,1,3
16036,10,0,3,1,1,1,2
16037,10,0,1,2,1,3,3
16038,10,0,3,2,3,1,1
16039,10,0,4,2,1,3,3
16040,10,0,4,1,3,1,3
16041,10,0,4,1,1,1,1
16042,10,0,4,1,1,1,1
16043,10,0,4,1,1,1,1
16044,10,0,4,1,1,1,1
16045,10,0,4,1,1,1,3
16046,10,0,4,1,1,1,1
16047,10,1,1,1,1,1,1
16048,10,0,4,1,1,1,2
16049,10,0,4,1,1,1,1
16050,10,0,4,1,1,1,1
16051,10,0,4,1,1,1,1
16052,10,0,4,1,1,1,1
16053,10,0,3,1,1,1,1
16054,10,0,4,1,1,1,2
16055,10,1,2,1,1,1,2
16056,10,1,1,1,1,1,1
16057,10,1,2,1,1,1,3
16058,10,0,1,1,1,1,2
16059,10,1,2,1,2,1,1
16060,10,1,1,1,1,1,2
16061,10,0,1,1,1,1,1
16062,10,0,1,1,1,1,2
16063,10,1,1,1,3,1,1
16064,10,0,1,1,1,1,2
16065,10,1,1,1,1,1,3
16066,10,0,4,1,1,1,1
16067,10,0,4,1,1,1,3
16068,10,0,4,1,1,1,1
16069,10,3,1,1,1,1,1
16070,10,0,1,1,1,1,1
16071,10,0,4,1,1,1,1
16072,10,0,4,1,3,1,3
16073,10,0,4,1,1,1,1
16074,10,1,1,1,1,1,1
16075,10,1,2,1,3,1,1
16076,10,0,4,1,3,1,1
16077,10,0,4,1,1,1,3
16078,10,0,4,1,1,1,2
16079,10,0,3,1,3,1,3
16080,10,0,4,1,1,1,1
16081,10,0,4,1,1,1,1
16082,10,0,1,1,1,1,2
16083,10,0,4,1,1,1,1
16084,10,0,1,1,1,1,1
16085,10,1,1,1,1,1,1
16086,10,0,4,1,1,1,1
16087,10,1,2,1,1,1,1
16088,10,0,2,1,1,1,1
16089,10,0,1,1,1,1,1
16090,10,0,1,1,1,1,1
16091,10,0,4,1,1,1,3
16092,10,0,3,1,1,1,1
16093,10,0,1,1,1,1,1
16094,10,0,4,1,3,1,1
16095,10,0,4,1,1,1,1
16096,10,1,4,1,1,1,1
16097,10,0,4,1,1,1,2
16098,10,1,4,1,2,1,1
16099,10,0,1,1,1,1,1
16100,10,0,1,1,1,1,1
16101,10,0,3,1,1,1,1
16102,10,0,4,1,1,1,2
16103,10,0,1,2,1,3,2
16104,10,0,3,1,2,1,1
16105,10,1,1,1,1,1,2
16106,10,1,1,1,2,1,2
16107,10,0,1,1,3,1,2
16108,10,0,4,1,1,1,1
16109,10,1,4,1,1,1,3
16110,10,1,1,1,1,1,2
16111,10,0,1,1,3,1,1
16112,10,0,4,1,1,1,1
16113,10,0,4,1,1,1,1
16114,10,0,4,1,1,1,1
16115,10,0,3,2,3,1,1
16116,10,0,1,1,1,1,2
16117,10,0,4,2,3,1,1
16118,10,0,4,1,1,1,3
16119,10,0,4,1,3,1,1
16120,10,0,4,1,1,1,1
16121,10,0,1,1,3,1,1
16122,10,0,4,1,3,1,1
16123,10,0,1,1,1,1,1
16124,10,0,4,1,1,1,2
16125,10,0,1,1,3,1,2
16126,10,0,1,1,1,1,1
16127,10,1,1,1,1,1,1
16128,10,0,4,1,1,1,3
16129,10,0,4,1,1,1,1
16130,10,0,1,1,1,1,3
16131,10,1,4,1,1,1,2
16132,10,0,4,1,1,1,1
16133,10,0,2,1,3,1,1
16134,10,0,2,1,1,1,1
16135,10,0,4,1,1,1,3
16136,10,0,1,1,1,1,3
16137,10,0,1,1,1,1,1
16138,10,0,1,1,1,1,1
16139,10,0,3,1,1,1,1
16140,10,0,2,1,1,1,1
16141,10,0,1,1,1,1,3
16142,10,0,3,1,3,1,3
16143,10,0,4,1,1,1,3
16144,10,1,1,1,1,1,1
16145,10,0,4,1,1,1,1
16146,10,0,2,1,3,1,3
16147,10,0,1,1,1,1,2
16148,10,0,4,1,1,1,1
16149,10,0,2,1,1,1,2
16150,10,0,2,1,1,1,1
16151,10,1,1,1,1,1,3
16152,10,0,3,1,1,1,1
16153,10,0,1,1,1,1,1
16154,10,0,4,1,3,1,1
16155,10,0,1,1,1,1,3
16156,10,0,1,1,1,1,1
16157,10,0,4,1,1,1,1
16158,10,0,3,1,3,1,2
16159,10,0,1,1,1,1,1
16160,10,1,4,2,2,3,1
16161,10,1,4,2,2,1,1
16162,10,0,3,1,1,1,2
16163,10,0,3,1,1,1,1
16164,10,0,4,1,1,1,1
16165,10,0,1,1,1,1,1
16166,10,0,2,1,3,1,1
16167,10,0,1,1,1,1,1
16168,10,0,1,1,1,1,2
16169,10,0,1,1,1,1,2
16170,10,1,2,1,1,1,1
16171,10,0,2,1,1,1,1
16172,10,0,1,1,1,1,2
16173,10,0,4,1,1,1,1
16174,10,0,2,1,3,1,1
16175,10,0,1,1,1,1,3
16176,10,0,1,1,1,1,1
16177,10,0,2,1,1,1,2
16178,10,0,4,1,1,1,2
16179,10,0,4,1,1,1,1
16180,10,0,3,1,1,1,3
16181,10,1,1,1,2,1,1
16182,10,1,1,1,2,1,3
16183,10,1,4,1,2,1,3
16184,10,2,1,1,1,1,3
16185,10,0,1,1,3,1,1
16186,10,0,4,1,3,1,1
16187,10,1,1,1,2,1,1
16188,10,0,3,1,3,1,1
16189,10,0,1,1,1,1,1
16190,10,0,1,1,1,1,1
16191,10,0,1,1,1,1,2
16192,10,0,1,1,1,1,1
16193,10,0,1,1,1,1,1
16194,10,0,4,1,1,1,1
16195,10,0,1,1,1,1,1
16196,10,0,1,1,1,1,2
16197,10,1,3,1,1,1,1
16198,10,0,1,1,1,1,2
16199,10,1,3,1,3,1,3
16200,10,0,3,1,2,1,3
16201,10,0,1,1,1,1,2
16202,10,0,3,1,3,1,1
16203,10,1,2,1,1,1,3
16204,10,1,1,1,1,1,1
16205,10,0,2,1,1,1,1
16206,10,0,4,1,1,1,1
16207,10,1,4,1,1,1,1
16208,10,1,2,1,3,1,1
16209,10,0,2,1,1,1,1
16210,10,0,1,1,1,1,1
16211,10,0,2,1,1,1,1
16212,10,0,1,1,1,1,3
16213,10,0,3,1,3,1,1
16214,10,0,1,1,1,1,1
16215,10,0,2,1,1,1,1
16216,10,0,1,1,1,1,2
16217,10,0,3,1,2,1,1
16218,10,0,3,1,1,1,2
16219,10,1,1,1,1,1,2
16220,10,1,1,1,1,1,1
16221,10,1,2,1,2,1,1
16222,10,0,2,1,2,1,1
16223,10,1,1,1,1,1,1
16224,10,1,1,1,2,1,1
16225,10,0,2,1,1,1,1
16226,10,0,2,1,3,1,1
16227,10,0,1,1,1,1,1
16228,10,1,2,1,3,1,2
16229,10,1,1,1,1,1,2
16230,10,0,4,1,1,1,1
16231,10,0,4,1,3,1,1
16232,10,0,1,1,1,1,1
16233,10,1,2,1,1,1,2
16234,10,0,1,1,1,1,1
16235,10,0,1,1,1,1,2
16236,10,0,1,1,3,1,1
16237,10,0,3,1,1,1,1
16238,10,1,1,1,1,1,1
16239,10,1,1,1,1,1,2
16240,10,1,1,1,2,1,1
16241,10,0,2,1,1,1,1
16242,10,0,2,2,3,1,1
16243,10,0,1,1,1,1,1
16244,10,0,3,1,1,1,1
16245,10,0,1,1,1,1,2
16246,10,0,1,1,1,1,1
16247,10,1,1,1,1,1,1
16248,10,0,3,1,1,1,1
16249,10,0,1,1,1,1,3
16250,10,0,2,1,1,1,1
16251,10,1,2,1,1,1,1
16252,10,1,3,1,1,1,1
16253,10,0,3,1,1,1,1
16254,10,0,1,1,1,2,2
16255,10,1,1,1,3,1,1
16256,10,2,3,1,3,1,1
16257,10,0,1,1,1,1,2
16258,10,1,1,1,1,1,3
16259,10,0,1,1,1,1,3
16260,10,1,2,1,2,1,1
16261,10,1,3,1,1,1,1
16262,10,1,1,1,1,1,1
16263,10,1,1,1,1,1,2
16264,10,0,1,1,1,1,1
16265,10,0,1,1,1,1,2
16266,10,0,1,1,1,1,1
16267,10,1,1,1,1,1,2
